192.168.2.52-192.168.2.36-36778-4455-6,192.168.2.52,36778,192.168.2.36,4455,6,10/20/2015 22:28,4955861,40,57,5016,74616,2456,0,125.4,405.2512231,2456,0,1309.052632,819.2932586,16068.24727,19.57278463,51623.55208,74039.71061,274528,16,4746997,121717.8718,77840.09886,274568,145,4856590,86724.82143,79664.30581,274796,62,1,0,0,0,1280,1824,8.071251393,11.50153324,0,2456,837.6326531,905.7209851,820330.5028,0,0,0,44,97,0,0,0,1,846.2680412,125.4,1309.052632,0,0,0,79632,58,16775,0,51,0,769,1594,1594,9,32,0,0,0,0,1602470000000000.0,0.0,1602470000000000.0,1602470000000000.0
192.168.2.52-192.168.2.36-36778-4455-6,192.168.2.52,36778,192.168.2.36,4455,6,10/20/2015 22:58,4916824,27,28,18432,4016,1228,40,682.6666667,481.9332862,912,0,143.4285714,285.037675,4565.548818,11.18608272,91052.2963,102843.4515,301110,18,4916824,189108.6154,90848.06164,382659,215,4711288,174492.1481,118166.6311,406957,31,1,0,0,0,864,896,5.491349701,5.694733023,0,1228,410.5714286,471.8899277,222680.1039,0,0,0,27,55,0,0,0,1,418.0363636,682.6666667,143.4285714,0,0,0,22448,33,4565,0,335,0,73,1597,1597,26,32,0,0,0,0,1602470000000000.0,0.0,1602470000000000.0,1602470000000000.0
192.168.2.52-192.168.2.36-36778-4455-6,192.168.2.52,36778,192.168.2.36,4455,6,10/20/2015 22:08,614930,4,3,960,128,320,160,240.0,76.17523657,128,0,42.66666667,73.90083446,1769.307076,11.38340949,102488.3333,112144.3155,206514,22,408416,136138.6667,117644.5814,205301,302,411854,205927.0,861.2560595,206536,205318,1,0,0,0,128,96,6.504805425,4.878604069,0,320,172.0,125.6207444,15780.57143,0,0,0,5,7,0,0,0,0,196.5714286,240.0,42.66666667,0,0,0,1088,5,2663,0,137,0,18,503,503,3,32,0,0,0,0,1602470000000000.0,0.0,1602470000000000.0,1602470000000000.0
192.168.2.52-192.168.2.36-36778-4455-6,192.168.2.52,36778,192.168.2.36,4455,6,10/20/2015 22:28,4841653,48,68,3032,103696,2456,0,63.16666667,355.8330551,2456,0,1524.941176,653.0633642,22043.7111,23.95875954,42101.33043,57649.89307,259763,26,4841653,103013.8936,50867.4996,259922,162,4797199,71599.98507,62504.55612,273403,68,1,0,0,0,1536,2176,9.913969465,14.04479007,0,2456,933.1965812,914.3943562,836117.0386,0,0,0,49,116,0,0,0,1,941.2413793,63.16666667,1524.941176,0,0,0,106728,70,22044,0,26,0,893,1594,1594,3,32,0,0,0,0,1602470000000000.0,0.0,1602470000000000.0,1602470000000000.0
172.28.129.14-172.28.129.10-56286-4477-6,172.28.129.14,56286,172.28.129.10,4477,6,10/20/2015 22:56,4963223,79,78,288,23024,288,0,3.64556962,32.40253155,400,288,295.1794872,27.61034231,4696.947931,31.63267095,31815.53205,26442.27332,98794,37,4945406,63402.64103,12612.72434,99347,262,4904404,63693.55844,8698.305365,99490,48037,1,0,0,0,2528,2496,15.91707646,15.71559448,0,400,149.3670886,149.2174216,22265.83891,0,0,0,79,157,0,0,0,0,150.3184713,3.64556962,295.1794872,0,0,0,23312,79,4696,0,1,0,146,256,256,0,32,0,0,0,0,1602470000000000.0,0.0,1602470000000000.0,1602470000000000.0
192.168.2.52-192.168.2.36-36778-4455-6,192.168.2.52,36778,192.168.2.36,4455,6,10/20/2015 22:44,4815861,20,27,5664,3200,416,0,283.2,121.8634266,384,0,118.5185185,171.8251281,1840.584685,9.75941789,104692.6304,134476.0806,400882,12,4815861,253466.3684,78356.57622,401320,17,4604008,177077.2308,135533.5299,400917,12,0,0,0,0,640,864,4.152943783,5.606474107,0,416,184.6666667,172.3555619,29706.43972,0,0,0,28,47,0,0,0,1,188.5957447,283.2,118.5185185,0,0,0,8864,28,1840,0,120,0,68,1594,1594,19,32,0,0,0,0,1602470000000000.0,0.0,1602470000000000.0,1602470000000000.0
172.28.129.14-172.28.129.10-56286-4477-6,172.28.129.14,56286,172.28.129.10,4477,6,10/20/2015 22:35,1592085,15,23,640,74624,208,0,42.66666667,74.72106862,5760,0,3244.521739,2620.956953,47273.85787,23.86807237,43029.32432,122986.6914,475015,5,1592085,113720.3571,182349.7977,475015,54,1589893,72267.86364,154266.833,475495,20,1,0,0,0,480,736,9.421607515,14.44646486,0,5760,1933.538462,2552.440874,6514954.413,0,0,0,8,38,0,0,0,1,1984.421053,42.66666667,3244.521739,0,0,0,75264,23,47326,0,16,0,1963,1362,256,3,32,0,0,0,0,1602470000000000.0,0.0,1602470000000000.0,1602470000000000.0
10.147.20.236-10.147.20.237-52894-4499-6,10.147.20.236,52894,10.147.20.237,4499,6,10/20/2015 22:56,4890199,76,87,0,9744,0,0,0.0,0.0,112,112,112.0,0.0,1992.556949,33.33197688,30186.41358,35851.53037,129107,3,4890146,65201.94667,22151.12264,129235,16957,4890106,56861.69767,30109.78912,129153,3,0,0,0,0,1520,1740,15.54128983,17.79068705,0,112,59.41463415,56.06699569,3143.508005,0,0,0,0,163,0,0,0,1,59.7791411,0.0,112.0,0,0,0,9744,87,1992,0,0,0,59,257,256,0,20,0,0,0,0,1602470000000000.0,0.0,1602470000000000.0,1602470000000000.0
172.28.129.14-172.28.129.10-56286-4477-6,172.28.129.14,56286,172.28.129.10,4477,6,10/20/2015 22:39,59566,3,2,128,160,90,0,42.66666667,45.181117,160,0,80.0,113.137085,4834.972971,83.94050297,14891.5,29355.4556,58924,0,59566,29783.0,42119.52253,59566,0,58924,58924.0,0.0,58924,58924,0,0,0,0,96,64,50.36430178,33.57620119,0,160,63.0,62.3377895,3886.0,0,0,0,2,5,0,0,0,0,75.6,42.66666667,80.0,0,0,0,0,0,0,0,25,0,32,1403,256,1,32,0,0,0,0,1602470000000000.0,0.0,1602470000000000.0,1602470000000000.0
172.28.129.14-172.28.129.10-56286-4477-6,172.28.129.14,56286,172.28.129.10,4477,6,10/20/2015 22:35,3660190,15,15,1056,11568,208,0,70.4,79.72524246,5760,0,771.2,1818.610584,3449.001281,8.196295821,126213.4483,241519.4211,1025749,13,3660190,261442.1429,295964.0193,1025749,172,3659682,261405.8571,296385.3585,1026373,200,1,0,0,0,480,480,4.09814791,4.09814791,0,5760,411.8709677,1292.921234,1671645.316,0,0,0,14,30,0,0,0,1,425.6,70.4,771.2,0,0,0,6312,7,4791,0,35,0,385,1056,256,6,32,0,0,0,0,1602470000000000.0,0.0,1602470000000000.0,1602470000000000.0
172.28.129.14-172.28.129.10-56286-4477-6,172.28.129.14,56286,172.28.129.10,4477,6,10/20/2015 22:45,63194,3,2,128,160,90,0,42.66666667,45.181117,160,0,80.0,113.137085,4557.394689,79.12143558,15798.5,31128.26223,62489,0,63194,31597.0,44684.90593,63194,0,62489,62489.0,0.0,62489,62489,0,0,0,0,96,64,47.47286135,31.64857423,0,160,63.0,62.3377895,3886.0,0,0,0,2,5,0,0,0,0,75.6,42.66666667,80.0,0,0,0,0,0,0,0,25,0,32,1416,256,1,32,0,0,0,0,1602470000000000.0,0.0,1602470000000000.0,1602470000000000.0
10.147.20.236-10.147.20.237-52894-4499-6,10.147.20.236,52894,10.147.20.237,4499,6,10/20/2015 22:59,931053,15,16,128,1632,128,0,8.533333333,33.04945789,112,0,102.0,29.71868099,1890.332774,33.29563408,31035.1,35046.56677,113590,2,931053,66503.78571,18239.24508,113638,37446,239239,15949.26667,32994.81322,113625,2,1,0,0,0,300,320,16.11079069,17.1848434,0,128,59.0,57.1043188,3260.903226,0,0,0,2,31,0,1,0,1,60.90322581,8.533333333,102.0,0,0,0,1760,16,6120,0,4,0,52,256,256,0,20,0,0,0,0,1602470000000000.0,0.0,1602470000000000.0,1602470000000000.0
172.28.129.14-172.28.129.10-56286-4477-6,172.28.129.14,56286,172.28.129.10,4477,6,10/20/2015 22:36,3970259,23,14,1056,11568,90,0,45.91304348,38.80242851,10432,0,826.2857143,2766.378233,3179.641429,9.31929126,110284.9722,268081.917,1386467,0,3970259,180466.3182,326391.3054,1386467,0,3969662,305358.6154,381470.7833,1387470,47190,0,0,0,0,736,448,5.793072946,3.526218315,0,10432,334.5789474,1683.63647,2834631.764,0,0,0,14,37,0,0,0,0,343.6216216,45.91304348,826.2857143,0,0,0,6312,11,4888,0,28,0,312,1344,256,14,32,0,0,0,0,1602470000000000.0,0.0,1602470000000000.0,1602470000000000.0
172.28.129.14-172.28.129.10-56286-4477-6,172.28.129.14,56286,172.28.129.10,4477,6,10/20/2015 22:48,600806,4,4,272,3456,144,0,68.0,78.79086241,1968,0,864.0,1016.724151,6204.997953,13.31544625,85829.42857,163718.1358,446241,17,600806,200268.6667,214759.314,446241,49992,600271,200090.3333,215453.5601,446869,49398,1,0,0,0,128,128,6.657723125,6.657723125,0,1968,428.4444444,749.0485817,561073.7778,0,0,0,4,8,0,0,0,1,482.0,68.0,864.0,0,0,0,3728,4,6205,0,34,0,432,1428,256,1,32,0,0,0,0,1602470000000000.0,0.0,1602470000000000.0,1602470000000000.0
172.28.129.14-172.28.129.10-56286-4477-6,172.28.129.14,56286,172.28.129.10,4477,6,10/20/2015 22:37,1103018,9,6,416,512,90,0,46.22222222,39.28669551,176,0,85.33333333,93.66037939,841.3280654,13.59905278,78787.0,161643.556,457188,0,1103018,137877.25,198097.833,457188,0,1102529,220505.8,214743.613,457662,55867,0,0,0,0,288,192,8.159431668,5.439621112,0,176,63.625,64.52790094,4163.85,0,0,0,6,15,0,0,0,0,67.86666667,46.22222222,85.33333333,0,0,0,928,9,841,0,27,0,34,1372,256,5,32,0,0,0,0,1602470000000000.0,0.0,1602470000000000.0,1602470000000000.0
10.147.20.236-10.147.20.237-52894-4499-6,10.147.20.236,52894,10.147.20.237,4499,6,10/20/2015 22:56,4996108,78,90,576,9632,144,0,7.384615385,31.96801598,112,0,107.0222222,23.2103124,2043.190419,33.62617461,29916.81437,36871.45029,175581,3,4996074,64884.07792,27215.86001,175728,147,4996052,56135.41573,32887.08603,175623,3,0,0,0,0,1560,1836,15.6121525,18.01402211,0,144,60.40236686,56.96388993,3244.884756,0,0,0,4,168,0,0,0,1,60.76190476,7.384615385,107.0222222,0,0,0,10208,90,2043,0,3,0,57,257,256,4,20,0,0,0,0,1602470000000000.0,0.0,1602470000000000.0,1602470000000000.0
